cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,duration_incubation,dilution,mu0_HL,mu0_std_HL,g_HL,g_std_HL,kNoN_HL,kNoN_std_HL,muN_HL,muN_std_HL,mu0_LL,mu0_std_LL,g_LL,g_std_LL,kNoN_LL,kNoN_std_LL,muN_LL,muN_std_LL,T3kNoN_LL
en627,11-12',11-12',11-12',2019-02-02 19:45:24+00:00,2019-02-02 21:00:00+00:00,2019-02-03 21:00:00+00:00,0,0,0,1,0.312258064516129,NaN,NaN,-0.300886219075868,0.0641953523314972,NaN,NaN,0.290214363257929,0.0713449464725844,NaN,NaN,0,0,NaN,NaN,0.295619163423034,0.0489421753643242,0
en627,18-19',11-12',11-12',2019-02-03 17:41:48+00:00,2019-02-03 18:40:00+00:00,2019-02-04 18:30:00+00:00,0,0,0,0.993055555620231,0.163102101543612,NaN,NaN,-0.392508551003484,0.118071636287443,NaN,NaN,0.45078339151183,0.122278118764928,NaN,NaN,-0.182093990644804,0.0633120685741529,NaN,NaN,0.342920331295306,0.0782681528509019,0
en627,23-24',11-12',11-12',2019-02-04 06:43:39+00:00,2019-02-04 08:00:00+00:00,2019-02-05 08:00:00+00:00,0,0,0,1,0.16826886103207,NaN,NaN,0,0,NaN,NaN,0.117989367904695,0.142873335344704,NaN,NaN,0.295268240540047,0.126480323140961,NaN,NaN,0,0,0
en627,25',1-2',NA,2019-02-04 11:59:35+00:00,2019-02-04 13:30:00+00:00,2019-02-05 13:30:00+00:00,0,0,0,1,0.538750866079382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.104417518920274,0.22501995378897,0
en627,25',5-6',NA,2019-02-04 12:02:14+00:00,2019-02-04 13:30:00+00:00,2019-02-05 13:30:00+00:00,0,0,0,1,0.508751710725348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0.347205268928117,0.0958601327833218,0
en627,25',9-10-11',NA,2019-02-04 12:05:13+00:00,2019-02-04 13:30:00+00:00,2019-02-05 13:30:00+00:00,0,0,0,1,0.219319406662218,NaN,NaN,0,0,NaN,NaN,0.21132844243786,0.165671309369428,NaN,NaN,0,0,NaN,NaN,0.363761569804362,0.0631273811403359,0
en627,3',8-10-11',NA,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,0,0,0,1.01041666674428,0.121937792458024,NaN,NaN,0,0,NaN,NaN,0.376285938400245,0.069312762990479,NaN,NaN,0,0,NaN,NaN,0.254817664608619,0.126132456417763,0
en627,30',1-2-3-4',NA,2019-02-05 06:39:33+00:00,2019-02-05 07:30:00+00:00,2019-02-06 07:30:00+00:00,0,0,0,1,0.333322258032362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
en627,8',9-10-11',NA,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,0,0,0,1.01041666662786,0.164817179770126,NaN,NaN,0,0,NaN,NaN,-0.0228053275202797,0.0640669219941061,NaN,NaN,0,0,NaN,NaN,-0.0433496400900748,0.1443901056148,0
