cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,light_level,size_fraction,Chla,Chlad10,Chlau10,Chlad10per,Chlau10per,duration_incubation,dilution,mu_0,mu_0_std,grazing,grazing_std,mu_N,mu_N_std
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,15%,>0&<10,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.0325351942290817,0.376092244918502,-0.95542935870823,0.148359575969976,0.884336486123201,0.209039207354456
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,15%,>0&<200,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.517119188365671,0.104487079829881,-0.44977893546323,0.0572158506409309,0.956679201068326,0.0652132462309463
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,15%,>10&<200,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.683566512205898,0.106658040578395,0,0.160952949566536,1.20758902591802,0.215247858554677
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<10,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.278324015951006,0.0626722818455428,-0.588502403670967,0.0985873121866736,0.621650512751379,0.134502342527804
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<200,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.287569328359395,0.190837247566672,-0.267804536696933,0.117226807774862,0.528012432029614,0.120139503038747
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>10&<200,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.48380687243076,0.478089584047223,0,0.349926704306948,1.02835603634608,0.478089584047223
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<10,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.07604254276149,0.300484547976495,0.113333130668142,0.168930347786632,NaN,NaN
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<200,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.19298478086563,0.27271969196945,0.392869996987096,0.205395440507709,NaN,NaN
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>10&<200,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.34278385890139,0.21255298443118,0.577454793072114,0.163914580327355,1.70790525622462,0.174588040065808
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<10,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.652405624314912,0.267404819142449,-0.26077261959571,0.184146066294562,NaN,NaN
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<200,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.736445570748317,0.331530442834406,0,0.318868008572555,NaN,NaN
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>10&<200,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.50256524399579,0.337171164404617,0.798520411190649,0.268069360623175,1.80817961449326,0.337171164404617
en655,2',18-19-20',NA',L2,2020-07-25 18:10:12+00:00,2020-07-25 19:00:00+00:00,2020-07-26 19:15:00+00:00,41.03038,-70.87687,2.12566666666667,21.6571666666667,1,25.3331506849315,2.20410059999067,15%,>0&<10,0.623799461500728,0.581255049750241,0.0425444117504868,0.931797934470584,0.0682020655294156,1.01041666674428,0.17246840663873,0.363038264880212,0.0891210369967381,0.150979521689733,0.1246249593109,0.929515268968264,0.199656950730451
en655,2',18-19-20',NA',L2,2020-07-25 18:10:12+00:00,2020-07-25 19:00:00+00:00,2020-07-26 19:15:00+00:00,41.03038,-70.87687,2.12566666666667,21.6571666666667,1,25.3331506849315,2.20410059999067,15%,>0&<200,0.623799461500728,0.581255049750241,0.0425444117504868,0.931797934470584,0.0682020655294156,1.01041666674428,0.17246840663873,0.520069319220042,0.266321814027958,0.395117759148338,0.146741498049922,1.32255377298071,0.22810446877206
en655,2',18-19-20',NA',L2,2020-07-25 18:10:12+00:00,2020-07-25 19:00:00+00:00,2020-07-26 19:15:00+00:00,41.03038,-70.87687,2.12566666666667,21.6571666666667,1,25.3331506849315,2.20410059999067,15%,>10&<200,0.623799461500728,0.581255049750241,0.0425444117504868,0.931797934470584,0.0682020655294156,1.01041666674428,0.17246840663873,0.622933659265077,0.363524847717408,0,0.275138266215672,1.24828874206011,0.363524847717408
en655,2',18-19-20',NA',L2,2020-07-25 18:10:12+00:00,2020-07-25 19:00:00+00:00,2020-07-26 19:15:00+00:00,41.03038,-70.87687,2.12566666666667,21.6571666666667,1,25.3331506849315,2.20410059999067,65%,>0&<10,0.623799461500728,0.581255049750241,0.0425444117504868,0.931797934470584,0.0682020655294156,1.01041666674428,0.17246840663873,0.231133923771629,0.177702969304,0.306552289842707,0.1306149712539,0.850403192978904,0.173316991997602
en655,2',18-19-20',NA',L2,2020-07-25 18:10:12+00:00,2020-07-25 19:00:00+00:00,2020-07-26 19:15:00+00:00,41.03038,-70.87687,2.12566666666667,21.6571666666667,1,25.3331506849315,2.20410059999067,65%,>0&<200,0.623799461500728,0.581255049750241,0.0425444117504868,0.931797934470584,0.0682020655294156,1.01041666674428,0.17246840663873,0.117535400441327,0.235034842243985,0.161919025102807,0.179164683582231,0.741196534201426,0.205878573581703
en655,2',18-19-20',NA',L2,2020-07-25 18:10:12+00:00,2020-07-25 19:00:00+00:00,2020-07-26 19:15:00+00:00,41.03038,-70.87687,2.12566666666667,21.6571666666667,1,25.3331506849315,2.20410059999067,65%,>10&<200,0.623799461500728,0.581255049750241,0.0425444117504868,0.931797934470584,0.0682020655294156,1.01041666674428,0.17246840663873,0.399248098780385,0.243389580471362,0,0.112027187849849,1.02269067758714,0.115348099043302
en655,7',21-22-23',NA',L4,2020-07-26 11:31:52+00:00,2020-07-26 12:20:00+00:00,2020-07-27 12:50:00+00:00,40.6889266666667,-70.8793666666667,1.67466666666667,24.3338666666667,1,26.1144745762712,1.95466709377344,15%,>0&<10,0.392789686328213,0.292479966605911,0.100309719722302,0.744622317709015,0.255377682290985,1.02083333337214,0.20716849634501,1.04446364877242,0.216450317340422,0.308421013542603,0.0963367432005195,1.48649712535466,0.116822820833786
en655,7',21-22-23',NA',L4,2020-07-26 11:31:52+00:00,2020-07-26 12:20:00+00:00,2020-07-27 12:50:00+00:00,40.6889266666667,-70.8793666666667,1.67466666666667,24.3338666666667,1,26.1144745762712,1.95466709377344,15%,>0&<200,0.392789686328213,0.292479966605911,0.100309719722302,0.744622317709015,0.255377682290985,1.02083333337214,0.20716849634501,0.874058325821287,0.240988326913589,0.133814467856522,0.119935262968278,1.40259760007189,0.153625561204784
en655,7',21-22-23',NA',L4,2020-07-26 11:31:52+00:00,2020-07-26 12:20:00+00:00,2020-07-27 12:50:00+00:00,40.6889266666667,-70.8793666666667,1.67466666666667,24.3338666666667,1,26.1144745762712,1.95466709377344,15%,>10&<200,0.392789686328213,0.292479966605911,0.100309719722302,0.744622317709015,0.255377682290985,1.02083333337214,0.20716849634501,0.64613315642371,0.284665249872295,-0.610292071404676,0.247740708908737,1.47961743151523,0.284665249872295
en655,7',21-22-23',NA',L4,2020-07-26 11:31:52+00:00,2020-07-26 12:20:00+00:00,2020-07-27 12:50:00+00:00,40.6889266666667,-70.8793666666667,1.67466666666667,24.3338666666667,1,26.1144745762712,1.95466709377344,65%,>0&<10,0.392789686328213,0.292479966605911,0.100309719722302,0.744622317709015,0.255377682290985,1.02083333337214,0.20716849634501,0.526766621968696,0.126895735345281,0.155264857361483,0.125786727971537,1.24091066057541,0.126895735345281
en655,7',21-22-23',NA',L4,2020-07-26 11:31:52+00:00,2020-07-26 12:20:00+00:00,2020-07-27 12:50:00+00:00,40.6889266666667,-70.8793666666667,1.67466666666667,24.3338666666667,1,26.1144745762712,1.95466709377344,65%,>0&<200,0.392789686328213,0.292479966605911,0.100309719722302,0.744622317709015,0.255377682290985,1.02083333337214,0.20716849634501,0.716999658391555,0.178010108973812,0.311662406142426,0.164709097360132,1.46561600291966,0.196034832890427
en655,7',21-22-23',NA',L4,2020-07-26 11:31:52+00:00,2020-07-26 12:20:00+00:00,2020-07-27 12:50:00+00:00,40.6889266666667,-70.8793666666667,1.67466666666667,24.3338666666667,1,26.1144745762712,1.95466709377344,65%,>10&<200,0.392789686328213,0.292479966605911,0.100309719722302,0.744622317709015,0.255377682290985,1.02083333337214,0.20716849634501,0.526975540941569,0.202483077305169,0,0.211050219329165,1.34575509180719,0.219617361353161
