cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,duration_incubation,dilution,mu0_HL,mu0_std_HL,g_HL,g_std_HL,kNoN_HL,kNoN_std_HL,muN_HL,muN_std_HL,mu0_LL,mu0_std_LL,g_LL,g_std_LL,kNoN_LL,kNoN_std_LL,muN_LL,muN_std_LL
en657,1',17-18-19-20',NA,2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,0,0,0,1.04166666674428,0.201719994941191,0.0135034052440666,0.111457082185009,0,0,NaN,NaN,NaN,NaN,0.0734120825369266,0.105957029153015,0,0,NaN,NaN,NaN,NaN
en657,12',10-11',NA,2020-10-15 16:49:49+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,0,0,0,1.04513888887595,0.277166686812522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.729546174996006,0.0404653871376327,-0.126038120003827,0.0293184641141806,NaN,NaN,NaN,NaN
en657,12',15-16',NA,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,0,0,0,1.04513888887595,0.17131167797029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,12',21-22-23',NA,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,0,0,0,1.04513888887595,0.271619430935211,0.520276015733824,0.0620194121268854,0.0860208270052501,0.0237385789946781,0.434255188728574,0.0620194121268854,0,0,0.925400707451308,0.00948063066376884,0.475965780114321,0.0258772515484996,0.449434927336987,0.00948063066376884,0,0
en657,15',21-22-23',NA,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,0,0,0,1.01736111112405,0.200073710485316,0.512784118749059,0.0331192168078863,0.0782674249188161,0.0219828428674954,NaN,NaN,NaN,NaN,0.651971463375676,0.0221642820637065,0.246684400827041,0.0278190310808647,0.405287062548635,0.0221642820637065,0,0
en657,17',21-22-23',NA,2020-10-17 00:11:33+00:00,2020-10-17 00:55:00+00:00,2020-10-18 01:00:00+00:00,0,0,0,1.00347222213168,0.133352302366387,0.340457956766409,0.0289307815037124,0.62548260176485,0.025319133385129,-0.285024644998441,0.0289307815037124,0,0,0.608822916060004,0.0670870852113387,1.06914225379854,0.0322675920836688,-0.46031933773854,0.0670870852113387,0,0
en657,5',17-18-19-20',NA,2020-10-14 13:22:14+00:00,2020-10-14 14:05:00+00:00,2020-10-15 14:24:00+00:00,0,0,0,1.0131944444729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,6',20-21-22',NA,2020-10-14 18:44:16+00:00,2020-10-14 19:40:00+00:00,2020-10-15 20:10:00+00:00,0,0,0,1.02083333325572,0.185434337525592,0.577834853751139,0.0442753084954954,0.419373607405823,0.0588057775822745,0.158461246345317,0.0442753084954954,0,0,0.375882663859016,0.0321946686422742,0.167262465453095,0.0702707857968167,0.208620198405921,0.0321946686422742,0,0
en657,9',21-22-23',NA,2020-10-15 08:25:47+00:00,2020-10-15 09:20:00+00:00,2020-10-16 10:40:00+00:00,0,0,0,1.05555555562023,0.239386884579929,0.378984414680404,0.172932649262597,-0.918845086195021,0.265721840886258,NaN,NaN,NaN,NaN,0.0306415544819679,0.0554811232445043,0,0,0.0306415544819679,0.0554811232445043,0.258793079892852,0.0294472023464832
