cruise,cast,niskin,dilution,mu0_HL,mu0_std_HL,g_HL,g_std_HL,kNoN_HL,kNoN_std_HL,muN_HL,muN_std_HL,mu0_LL,mu0_std_LL,g_LL,g_std_LL,kNoN_LL,kNoN_std_LL,muN_LL,muN_std_LL
en627,11-12',11-12',0.312258064516129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,18-19',11-12',0.163102101543612,NaN,NaN,1.51731106557925,0.129444270510985,NaN,NaN,0,0,NaN,NaN,0.681388482032839,0.0916576617327132,NaN,NaN,0,0
en627,23-24',11-12',0.16826886103207,NaN,NaN,1.59122040218468,0.334487129415893,NaN,NaN,0,0,NaN,NaN,1.19122556551802,0.248981847112445,NaN,NaN,0,0
en627,25',1-2',0.538750866079382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,25',5-6',0.508751710725348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,-0.197361450929816,0.528363645429487
en627,25',9-10-11',0.219319406662218,NaN,NaN,0.932275211144489,0.310677505313274,NaN,NaN,0,0,NaN,NaN,1.57594553175621,0.206014599049429,NaN,NaN,0,0
en627,3',8-10-11',0.121937792458024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.208161659487167,0,NaN,NaN,0.563227577974586,0
en627,30',1-2-3-4',0.333322258032362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,8',9-10-11',0.164817179770126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
