cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.249288405,2.052152809,95.2,56.5,0.3235,0.326,94.8765,56.174,1.68897532666358,0.74281324345772,0.3915569007551,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.249288405,2.052152809,87.6,51.8,0.3235,0.326,87.2765,51.474,1.69554532385282,0.687153831119308,0.352305149961097,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.249288405,2.052152809,88.3,52.5,0.3235,0.326,87.9765,52.174,1.68621343964427,0.687153831119308,0.366440855108478,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.249288405,2.052152809,89.4,51.8,0.3235,0.326,89.0765,51.474,1.73051443447177,0.721701052570736,0.317757928509669,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.249288405,2.052152809,88.9,52.2,0.3235,0.326,88.5765,51.874,1.70753171145468,0.704427441845022,0.343109085033886,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.249288405,2.052152809,214,135,0.3235,0.326,213.6765,134.674,1.58662028305389,1.51628714595358,1.20330136121552,3,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.249288405,2.052152809,215,126,0.3235,0.326,214.6765,125.674,1.70820137816891,1.70821615401707,0.829627572685707,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.249288405,2.052152809,208,125,0.3235,0.326,207.6765,124.674,1.66575629241061,1.59305874917898,0.924591113027542,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.249288405,2.052152809,130,78.7,0.3235,0.326,129.6765,78.374,1.6545857044428,0.984643793617717,0.59803014241204,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.249288405,2.052152809,134,77.6,0.3235,0.326,133.6765,77.274,1.72990268395579,1.0825275877301,0.477933097353776,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.249288405,2.052152809,129,77.5,0.3235,0.326,128.6765,77.174,1.66735558607821,0.988482373778987,0.56995892485526,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.249288405,2.052152809,467,282,0.3235,0.326,466.6765,281.674,1.65679650943999,3.55073463142657,2.13735195669252,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.249288405,2.052152809,455,269,0.3235,0.326,454.6765,268.674,1.69229810104439,3.56992753223292,1.85563881743481,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.249288405,2.052152809,453,268,0.3235,0.326,452.6765,267.674,1.69114856130965,3.55073463142657,1.8546378537449,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.249288405,2.052152809,436,280,0.3235,0.326,435.6765,279.674,1.55780122571279,2.99414050804245,2.65355835108412,3,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.249288405,2.052152809,473,269,0.3235,0.326,472.6765,268.674,1.75929379098834,3.9153997467472,1.51016660292053,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.249288405,2.052152809,445,271,0.3235,0.326,444.6765,270.674,1.64284896222024,3.33961272255673,2.12634135610351,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.249288405,2.052152809,10.8,5.82,0.3235,0.326,10.4765,5.494,1.90689843465599,0.0956286282676336,0.0153164632748101,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.249288405,2.052152809,12.7,6.66,0.3235,0.326,12.3765,6.334,1.95397852857594,0.115973103122363,0.0119348345969373,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.249288405,2.052152809,11.3,5.98,0.3235,0.326,10.9765,5.654,1.9413689423417,0.102154214541792,0.0120218953200528,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.249288405,2.052152809,10.5,6.52,0.3235,0.326,10.1765,6.194,1.64296092993219,0.0764357274612847,0.0486450692285399,3,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.249288405,2.052152809,10.4,5.41,0.3235,0.326,10.0765,5.084,1.98200236034618,0.0958205572756971,0.00684504982328062,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.249288405,2.052152809,11.1,5.87,0.3235,0.326,10.7765,5.544,1.94381313131313,0.100426853469221,0.0115279312980358,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.249288405,2.052152809,25.4,15.4,0.3235,0.326,25.0765,15.074,1.66355977179249,0.191976990315505,0.112425323101094,3,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>10&<200,152,6,0.249288405,2.052152809,27.6,14,0.3235,0.326,27.2765,13.674,1.99477109843499,0.261071433218362,0.0150594699034758,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.249288405,2.052152809,68.5,35,0.3235,0.326,68.1765,34.674,1.96621387783354,0.643010159264706,0.0571918982785583,3,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.249288405,2.052152809,16.6,9.46,0.3235,0.326,16.2765,9.134,1.78196846945478,0.137085294009347,0.0473654642994769,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.249288405,2.052152809,17.7,9.2,0.3235,0.326,17.3765,8.874,1.95813612801442,0.163187639105982,0.0160127144338151,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>10&<200,152,6,0.249288405,2.052152809,15.4,8.41,0.3235,0.326,15.0765,8.084,1.86498020781791,0.134206358888395,0.0290408416993579,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>10&<200,152,6,0.249288405,2.052152809,73,35.6,0.3235,0.326,72.6765,35.274,2.06034189488008,0.717862472409466,-0.00554409616844738,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>10&<200,152,6,0.249288405,2.052152809,76,37.2,0.3235,0.326,75.6765,36.874,2.05229972338233,0.744732533538355,-0.000103974103322433,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>10&<200,152,6,0.249288405,2.052152809,76,36.9,0.3235,0.326,75.6765,36.574,2.06913381090392,0.75049040378026,-0.011920003694105,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>10&<200,152,6,0.249288405,2.052152809,67.3,33,0.3235,0.326,66.9765,32.674,2.04984085205362,0.658364479909785,0.0014498486409624,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>10&<200,152,6,0.249288405,2.052152809,66.4,32.3,0.3235,0.326,66.0765,31.974,2.06656971289173,0.654525899748515,-0.00884727634514889,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>10&<200,152,6,0.249288405,2.052152809,62.3,34.2,0.3235,0.326,61.9765,33.874,1.82961858652654,0.539368494910421,0.144678471035836,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<10,152,6,0.249288405,2.052152809,77.1,45.8,0.3235,0.326,76.7765,45.474,1.68836038175661,0.600785777490738,0.317510016612117,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<10,152,6,0.249288405,2.052152809,77.7,45.6,0.3235,0.326,77.3765,45.274,1.70907143172682,0.616140098135817,0.298116923067786,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<10,152,6,0.249288405,2.052152809,75.6,46.1,0.3235,0.326,75.2765,45.774,1.64452527635776,0.56623855603931,0.358115397412423,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<10,152,6,0.249288405,2.052152809,68.9,41.4,0.3235,0.326,68.5765,41.074,1.66958416516531,0.527852754426612,0.301590035892705,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<10,152,6,0.249288405,2.052152809,71.9,41.9,0.3235,0.326,71.5765,41.574,1.72166498292202,0.575835006442484,0.263704716124962,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<10,152,6,0.249288405,2.052152809,76.8,44.4,0.3235,0.326,76.4765,44.074,1.73518400871262,0.621897968377722,0.268126415430371,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<10,152,6,0.249288405,2.052152809,150,89.9,0.3235,0.326,149.6765,89.574,1.67098153482037,1.15354132071359,0.655303897674263,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<10,152,6,0.249288405,2.052152809,148,93.1,0.3235,0.326,147.6765,92.774,1.59178756979326,1.05373823652057,0.819727348255304,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<10,152,6,0.249288405,2.052152809,152,92.8,0.3235,0.326,151.6765,92.474,1.64020697709626,1.13626770998787,0.731139715439126,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<10,152,6,0.249288405,2.052152809,254,154,0.3235,0.326,253.6765,153.674,1.65074443302055,1.91933806288691,1.1839338697111,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<10,152,6,0.249288405,2.052152809,258,153,0.3235,0.326,257.6765,152.674,1.6877562649829,2.01530256691865,1.0677755011831,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<10,152,6,0.249288405,2.052152809,265,158,0.3235,0.326,264.6765,157.674,1.67863122645458,2.05368836853135,1.1303590220517,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<10,152,6,0.249288405,2.052152809,366,213,0.3235,0.326,365.6765,212.674,1.71942268448423,2.9365618056234,1.35814813225386,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<10,152,6,0.249288405,2.052152809,337,202,0.3235,0.326,336.6765,201.674,1.66940954213235,2.59108959110912,1.4814878373093,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<10,152,6,0.249288405,2.052152809,327,199,0.3235,0.326,326.6765,198.674,1.64428410360691,2.45673928546468,1.55525654946496,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<10,152,6,0.249288405,2.052152809,376,235,0.3235,0.326,375.6765,234.674,1.60084414975668,2.70624699594722,2.03272796084773,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<10,152,6,0.249288405,2.052152809,365,220,0.3235,0.326,364.6765,219.674,1.66008039185338,2.78301859917261,1.65304839017846,1,NaN,NaN
en668,1',19-20-21',NaN,NaN,07/16/2021 15:45,07/17/2021 15:45,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<10,152,6,0.249288405,2.052152809,364,204,0.3235,0.326,363.6765,203.674,1.78558137022889,3.07091211126785,1.04205304614309,3,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.249288405,2.052152809,10.6,6.57,0.3005,0.2775,10.2995,6.2925,1.6367898291617,0.0769059535310402,0.0501639388116658,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.249288405,2.052152809,10.3,6.18,0.3005,0.2775,9.9995,5.9025,1.69411266412537,0.0786333146036117,0.0405609705855536,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.249288405,2.052152809,10.2,6.55,0.3005,0.2775,9.8995,6.2725,1.57823834196891,0.0696126512246276,0.0570533638281532,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.249288405,2.052152809,1.01,0.736,0.3005,0.2775,0.7095,0.4585,1.5474372955289,0.00481741810239359,0.00444146876914089,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.249288405,2.052152809,1.02,0.696,0.3005,0.2775,0.7195,0.4185,1.71923536439666,0.00577706314271103,0.00267406914897311,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.249288405,2.052152809,1.04,0.725,0.3005,0.2775,0.7395,0.4475,1.65251396648045,0.00560432703545389,0.00343242732662174,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.249288405,2.052152809,53.9,33.2,0.3005,0.2775,53.5995,32.9225,1.62805072518794,0.396851609972877,0.26798089390519,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.249288405,2.052152809,56.4,32.2,0.3005,0.2775,56.0995,31.9225,1.75736549455713,0.464026762795098,0.180611876586711,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.249288405,2.052152809,60.3,34.8,0.3005,0.2775,59.9995,34.5225,1.73798247519734,0.488977533843352,0.208165153228729,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.249288405,2.052152809,4.24,2.35,0.3005,0.2775,3.9395,2.0725,1.90084439083233,0.0358331458054535,0.00601863836304206,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.249288405,2.052152809,4.57,2.51,0.3005,0.2775,4.2695,2.2325,1.91243001119821,0.0390959389425328,0.00598686354536407,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.249288405,2.052152809,4.15,2.34,0.3005,0.2775,3.8495,2.0625,1.86642424242424,0.0342977137409456,0.0073521317825874,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<10,152,6,0.249288405,2.052152809,10.3,5.93,0.3005,0.2775,9.9995,5.6525,1.76904024767802,0.0834315398051989,0.0307142792599017,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<10,152,6,0.249288405,2.052152809,10.4,6.19,0.3005,0.2775,10.0995,5.9125,1.70816067653277,0.080360675676183,0.0390355481579448,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<10,152,6,0.249288405,2.052152809,10.4,6.11,0.3005,0.2775,10.0995,5.8325,1.73159022717531,0.081896107740691,0.0358846069337362,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<10,152,6,0.249288405,2.052152809,52.6,29.7,0.3005,0.2775,52.2995,29.4225,1.77753420001699,0.439075991746845,0.155077986394318,1,NaN,NaN
en668,2',20-21-22-23',NaN,NaN,07/17/2021 01:45,07/18/2021 01:55,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<10,152,6,0.249288405,2.052152809,51.1,29.7,0.3005,0.2775,50.7995,29.4225,1.726552808225,0.410286640537321,0.183867337603841,1,NaN,NaN
