cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,1,5.26921575342466,1.82203599857265,TF,wsw,N,65%,a,a,>10&<200,152,6,0.324655349,2.154519162,209,127,2.07,2.135,206.93,124.865,1.65722980819285,1.9626253971078,1.48500981441618,3
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,1,5.26921575342466,1.82203599857265,TF,wsw,N,65%,a,b,>10&<200,152,6,0.324655349,2.154519162,281,136,2.07,2.135,278.93,133.865,2.08366638030852,3.46930181236146,0.226831512354496,1
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,1,5.26921575342466,1.82203599857265,TF,wsw,N,65%,a,c,>10&<200,152,6,0.324655349,2.154519162,300,146,2.07,2.135,297.93,143.865,2.07089980189761,3.68454130025484,0.287701039118865,1
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,1,5.26921575342466,1.82203599857265,TF,wsw,N,65%,b,a,>10&<200,152,6,0.324655349,2.154519162,278,141,2.07,2.135,275.93,138.865,1.98703777049653,3.2779778231229,0.55621000892193,1
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,1,5.26921575342466,1.82203599857265,TF,wsw,N,65%,b,b,>10&<200,152,6,0.324655349,2.154519162,292,136,2.07,2.135,289.93,133.865,2.16583871811153,3.73237229756448,-0.0362389728485235,1
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,1,5.26921575342466,1.82203599857265,TF,wsw,N,65%,b,c,>10&<200,152,6,0.324655349,2.154519162,260,127,2.07,2.135,257.93,124.865,2.06567092459857,3.18231582850362,0.265319383020361,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.324655349,2.154519162,50,34.7,2.79,2.545,47.21,32.155,1.46820090188151,0.360047832248315,0.527780704383677,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.324655349,2.154519162,50.2,33,2.79,2.545,47.41,30.455,1.55672303398457,0.405487279692473,0.435402724447702,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.324655349,2.154519162,65,37.4,2.79,2.545,62.21,34.855,1.78482283746952,0.654208465702601,0.308169504886983,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.324655349,2.154519162,45.1,23.5,2.79,2.545,42.31,20.955,2.01908852302553,0.510715473773681,0.0678709664416321,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.324655349,2.154519162,52.4,26.7,2.79,2.545,49.61,24.155,2.05381908507555,0.608769018258443,0.05817230664735,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.324655349,2.154519162,57,29.3,2.79,2.545,54.21,26.755,2.02616333395627,0.656600015568083,0.0821296531487248,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.324655349,2.154519162,304,172,2.79,2.545,301.21,169.455,1.77752205600307,3.15098652526581,1.52781878261708,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.324655349,2.154519162,297,168,2.79,2.545,294.21,165.455,1.77818742256203,3.07924002930135,1.48912167271844,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.324655349,2.154519162,313,170,2.79,2.545,310.21,167.455,1.85249768594548,3.41405701046883,1.20952649448251,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.324655349,2.154519162,259,129,2.79,2.545,256.21,126.455,2.02609623976909,3.10315552795617,0.388381016898399,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.324655349,2.154519162,300,153,2.79,2.545,297.21,150.455,1.97540792928118,3.50971900508811,0.644479174945056,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.324655349,2.154519162,259,129,2.79,2.545,256.21,126.455,2.02609623976909,3.10315552795617,0.388381016898399,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,a,a,>0&<200,152,6,0.324655349,2.154519162,73.8,39.1,2.07,2.135,71.73,36.965,1.9404842418504,0.831422310734817,0.189214661947553,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,a,b,>0&<200,152,6,0.324655349,2.154519162,61.3,32.5,2.07,2.135,59.23,30.365,1.95060102091223,0.690320868671379,0.148084154336876,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,a,c,>0&<200,152,6,0.324655349,2.154519162,66.5,38.4,2.07,2.135,64.43,36.265,1.77664414724941,0.673580019613005,0.327729322043322,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,b,a,>0&<200,152,6,0.324655349,2.154519162,48.1,30.8,2.07,2.135,46.03,28.665,1.60579103436246,0.415292634140949,0.376173856375488,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,b,b,>0&<200,152,6,0.324655349,2.154519162,46.2,30.5,2.07,2.135,44.13,28.365,1.55579058699101,0.377027836293237,0.406155383783468,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,b,c,>0&<200,152,6,0.324655349,2.154519162,54.2,32.8,2.07,2.135,52.13,30.665,1.69998369476602,0.513346178625711,0.333342114822276,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.324655349,2.154519162,348,180,2.07,2.135,345.93,177.865,1.94490203244033,4.01935828142232,0.891654707787732,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.324655349,2.154519162,316,185,2.07,2.135,313.93,182.865,1.71673092171821,3.13448483119398,1.91458266534495,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.324655349,2.154519162,317,175,2.07,2.135,314.93,172.865,1.82182628062361,3.397555316397,1.37540316548418,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.324655349,2.154519162,313,181,2.07,2.135,310.93,178.865,1.73835015234954,3.1584003298488,1.78022356082703,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.324655349,2.154519162,342,189,2.07,2.135,339.93,186.865,1.81912075562572,3.66062580160002,1.49888530080201,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.324655349,2.154519162,324,180,2.07,2.135,321.93,177.865,1.80996823433503,3.44538631370664,1.46562667550341,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,a,a,>0&<200,152,6,0.324655349,2.154519162,316,179,2.07,2.135,313.93,176.865,1.77496960958923,3.2779778231229,1.60542426462138,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,a,b,>0&<200,152,6,0.324655349,2.154519162,281,155,2.07,2.135,278.93,152.865,1.82468190887384,3.01490733791988,1.2058331146458,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,a,c,>0&<200,152,6,0.324655349,2.154519162,296,167,2.07,2.135,293.93,164.865,1.78285263700604,3.08665383388434,1.46541743627064,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,b,a,>0&<200,152,6,0.324655349,2.154519162,345,198,2.07,2.135,342.93,195.865,1.75084879891762,3.5171328096711,1.8908764059229,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,b,b,>0&<200,152,6,0.324655349,2.154519162,309,179,2.07,2.135,306.93,176.865,1.73539140022051,3.11056933253916,1.77283275520512,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,b,c,>0&<200,152,6,0.324655349,2.154519162,312,173,2.07,2.135,309.93,170.865,1.81388815731718,3.32580882043254,1.39192785851709,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,a,a,>10&<200,152,6,0.324655349,2.154519162,56.7,29.1,2.07,2.135,54.63,26.965,2.02595957722974,0.661622270285595,0.0829056877390254,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,a,b,>10&<200,152,6,0.324655349,2.154519162,42.2,25.6,2.07,2.135,40.13,23.465,1.71020669081611,0.398551785082575,0.249338017811833,3
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,a,c,>10&<200,152,6,0.324655349,2.154519162,58.4,29.3,2.07,2.135,56.33,27.165,2.07362414872078,0.697495518267825,0.0525546200499503,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,b,a,>10&<200,152,6,0.324655349,2.154519162,55.1,28.6,2.07,2.135,53.03,26.465,2.00377857547704,0.635315221765293,0.09540728552644,3
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,b,b,>10&<200,152,6,0.324655349,2.154519162,62.2,31.8,2.07,2.135,60.13,29.665,2.02696780718018,0.728585666519091,0.0904917254631215,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,15%,b,c,>10&<200,152,6,0.324655349,2.154519162,114,59,2.07,2.135,111.93,56.865,1.96834608282775,1.31690693342766,0.253186978423627,3
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,a,a,>10&<200,152,6,0.324655349,2.154519162,265,136,2.07,2.135,262.93,133.865,1.96414297986778,3.08665383388434,0.609479490831616,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,a,b,>10&<200,152,6,0.324655349,2.154519162,279,139,2.07,2.135,276.93,136.865,2.02338070361305,3.34972431908736,0.429241710025921,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,a,c,>10&<200,152,6,0.324655349,2.154519162,228,127,2.07,2.135,225.93,124.865,1.80939414567733,2.41701987154938,1.0306153399746,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,b,a,>10&<200,152,6,0.324655349,2.154519162,265,145,2.07,2.135,262.93,142.865,1.84040877751724,2.87141434599096,1.07321709191697,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,b,b,>10&<200,152,6,0.324655349,2.154519162,309,159,2.07,2.135,306.93,156.865,1.95665062314729,3.58887930563556,0.742304752793219,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,15%,b,c,>10&<200,152,6,0.324655349,2.154519162,284,140,2.07,2.135,281.93,137.865,2.04497153012005,3.44538631370664,0.361190616872416,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,49.5,31.4,2.07,2.135,47.43,29.265,1.62070732957458,0.434425033064805,0.373607998331097,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,52.7,31,2.07,2.135,50.63,28.865,1.75402736878573,0.520520828222157,0.276467842587436,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,64.8,36.8,2.07,2.135,62.73,34.665,1.8096062310688,0.671188469747523,0.285943429563564,3
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,54,32.6,2.07,2.135,51.93,30.465,1.70457902511078,0.513346178625711,0.327819934529122,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,44.1,30,2.07,2.135,42.03,27.865,1.50834380046654,0.338763038445525,0.430614730898293,3
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,60,35.4,2.07,2.135,57.93,33.265,1.74147001352773,0.589875774321135,0.328600862937867,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,267,168,2.07,2.135,264.93,165.865,1.59726283423266,2.36918887423974,2.21049329738101,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,267,153,2.07,2.135,264.93,150.865,1.75607331057568,2.72792135406204,1.43759729557209,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,239,134,2.07,2.135,236.93,131.865,1.79676183976036,2.51268186616866,1.12822965561575,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,299,174,2.07,2.135,296.93,171.865,1.72769324760713,2.99099183926506,1.75435574115034,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,275,163,2.07,2.135,272.93,160.865,1.69664003978491,2.6800903567524,1.76153730753948,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,301,173,2.07,2.135,298.93,170.865,1.7495098469552,3.06273833522952,1.65499834372011,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,302,165,2.07,2.135,299.93,162.865,1.84158659012065,3.2779778231229,1.21887164410053,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,261,147,2.07,2.135,258.93,144.865,1.78738825803334,2.72792135406204,1.27193188677744,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,284,157,2.07,2.135,281.93,154.865,1.82048881283699,3.0388228365747,1.23713941892253,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,286,197,2.07,2.135,283.93,194.865,1.45706001590845,2.13003388769154,3.25036442643668,3
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,285,167,2.07,2.135,282.93,164.865,1.71613138022018,2.82358334868132,1.72848792147366,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,wsw,N,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,271,174,2.07,2.135,268.93,171.865,1.56477467779944,2.3213578769301,2.4239897034853,1
en627,8',9-10-11',NA',L3,2019-02-02 10:18:01+00:00,2019-02-02 11:20:00+00:00,2019-02-03 11:35:00+00:00,40.8643166666667,-70.8878933333333,5.02933333333333,6.06763333333333,1,5.8894897260274,1.33532751168691,TF,dil,N,65%,a,a,>10&<200,152,6,0.324655349,2.154519162,49.8,28.6,2.07,2.135,47.73,26.465,1.80351407519365,0.508563078894747,0.222159428396986,1
