cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,41,21.9,0.7215,0.7555,40.2785,21.1445,1.9049161720542,1.18148733589814,0.323104084063344,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,43,28,0.7215,0.7555,42.2785,27.2445,1.55181779808769,0.928320299356777,1.01033234984942,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,b,b,>0&<200,152,6,0.837516556,2.152385698,38,21,0.7215,0.7555,37.2785,20.2445,1.84141371730594,1.05181641474281,0.388733184510436,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,38.2,21.1,0.7215,0.7555,37.4785,20.3445,1.84219322175527,1.05799122051211,0.389674136597606,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,164,89.5,0.7215,0.7555,163.2785,88.7445,1.83987176670104,4.60232973209113,1.71251399884465,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,163,89,0.7215,0.7555,162.2785,88.2445,1.8389644680405,4.57145570324462,1.7078092384088,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,171,90.2,0.7215,0.7555,170.2785,89.4445,1.90373360016547,4.99134249555712,1.37331154037395,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,168,94.7,0.7215,0.7555,167.2785,93.9445,1.78060982814321,4.52823206285951,2.15663107661275,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>0&<200,152,3.8,0.837516556,2.152385698,220,123,0.7215,0.7555,219.2785,122.2445,1.79376986285682,3.79471865244983,1.71440900235739,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,161,85.9,0.7215,0.7555,160.2785,85.1445,1.88242928198533,4.63937856670694,1.41929788139589,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,174,99.9,0.7215,0.7555,173.2785,99.1445,1.74773688908613,4.57763050901392,2.47725203899482,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,168,92.8,0.7215,0.7555,167.2785,92.0445,1.81736551342014,4.64555337247624,1.90411036772308,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,173,98.9,0.7215,0.7555,172.2785,98.1445,1.75535562359582,4.57763050901392,2.40609446043011,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,162,91.8,0.7215,0.7555,161.2785,91.0445,1.77142496251833,4.33681308401117,2.14169307762344,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,5,0.837516556,2.152385698,182,105,0.7215,0.7555,181.2785,104.2445,1.73897423844903,3.96391656360305,2.21757193530425,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,166,88.5,0.7215,0.7555,165.2785,87.7445,1.88363373202879,4.78757390517017,1.4561122472009,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,16.4,8.11,0.7215,0.7555,15.6785,7.3545,2.1318240533007,0.513990832236651,0.00933757931749802,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,16.8,8.36,0.7215,0.7555,16.0785,7.6045,2.1143401933066,0.523253040890603,0.0178647653047227,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,16,8.3,0.7215,0.7555,15.2785,7.5445,2.02511763536351,0.477559478197772,0.0592888732836711,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,17.6,8.74,0.7215,0.7555,16.8785,7.9845,2.11390819713194,0.549187225121669,0.018970460928246,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,14.8,7.51,0.7215,0.7555,14.0785,6.7545,2.08431416092975,0.452242774543637,0.0283910898716871,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,17,7.67,0.7215,0.7555,16.2785,6.9145,2.3542555499313,0.578208812237386,-0.0861897352517087,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,82,40.2,0.7215,0.7555,81.2785,39.4445,2.0605787879172,2.58316824552956,0.223606862166087,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,62,32.6,0.7215,0.7555,61.2785,31.8445,1.9243040399441,1.81749233013618,0.448485180467678,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,4.19,3,0.7215,0.7555,3.4685,2.2445,1.54533303631098,0.0755796226162495,0.0841335624722387,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,71.9,34.8,0.7215,0.7555,71.1785,34.0445,2.09074887279884,2.29295237437239,0.129571809073826,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,67.4,34.6,0.7215,0.7555,66.6785,33.8445,1.97014285925335,2.02743572629243,0.380856941440847,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,73.6,36.1,0.7215,0.7555,72.8785,35.3445,2.06194740341496,2.3176515974496,0.197377438130743,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,53.5,25.4,0.7215,0.7555,52.7785,24.6445,2.14159345898679,1.73721985513526,0.0164230898026949,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,67.8,39.3,0.7215,0.7555,67.0785,38.5445,1.7402872005085,1.76191907821247,0.980814208774939,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,72.8,36.2,0.7215,0.7555,72.0785,35.4445,2.03355950852742,2.26207834552588,0.260066447910927,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,74.3,36,0.7215,0.7555,73.5785,35.2445,2.08765906737221,2.36705004360401,0.140863234119861,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,64.7,37.1,0.7215,0.7555,63.9785,36.3445,1.76033512636025,1.70634582628876,0.879840787856292,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,69.2,36.3,0.7215,0.7555,68.4785,35.5445,1.92655685127094,2.03361053206173,0.49565001923155,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,33.7,29.3,0.7215,0.7555,32.9785,28.5445,1.1553364045613,0.273790887810826,1.7573666135295,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,35.4,21.4,0.7215,0.7555,34.6785,20.6445,1.67979364964034,0.866572241663763,0.602440389015362,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,35.4,19.1,0.7215,0.7555,34.6785,18.3445,1.89040311810079,1.0085927743577,0.2967574256226,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,38.2,21.2,0.7215,0.7555,37.4785,20.4445,1.83318251852577,1.05181641474281,0.402964700223377,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,37.3,21.5,0.7215,0.7555,36.5785,20.7445,1.76328665429391,0.977718745511188,0.498409643024407,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,38.7,20.8,0.7215,0.7555,37.9785,20.0445,1.89470927187009,1.10738966666652,0.318928416873782,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,149,80.7,0.7215,0.7555,148.2785,79.9445,1.85476799529674,4.21949177439444,1.4691652651719,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,154,84.9,0.7215,0.7555,153.2785,84.1445,1.8216104439387,4.26889022054885,1.71862864898927,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,32.4,19.7,0.7215,0.7555,31.6785,18.9445,1.67217398189448,0.786299766662844,0.561744980456276,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,145,80.8,0.7215,0.7555,144.2785,80.0445,1.80247862126692,3.96632473785308,1.72944805956973,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,148,81.5,0.7215,0.7555,147.2785,80.7445,1.82400658868406,4.10834527054701,1.63723783187109,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,151,80.7,0.7215,0.7555,150.2785,79.9445,1.87978535108732,4.34298788978047,1.34566914978587,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,142,84.7,0.7215,0.7555,141.2785,83.9445,1.68299888616884,3.54026313977128,2.43302421405389,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,154,86.1,0.7215,0.7555,153.2785,85.3445,1.79599739877789,4.19479255131723,1.87811541249853,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,153,81.8,0.7215,0.7555,152.2785,81.0445,1.87894921925609,4.39856114170418,1.36836923428334,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,159,89.2,0.7215,0.7555,158.2785,88.4445,1.78957990604277,4.31211386093396,1.9813825964324,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,177,97.1,0.7215,0.7555,176.2785,96.3445,1.82966853323231,4.9357692436334,1.91987208439416,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,165,91.3,0.7215,0.7555,164.2785,90.5445,1.8143399102099,4.55293128593672,1.88999608641553,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,16,8.33,0.7215,0.7555,15.2785,7.5745,2.01709683807512,0.475707036466982,0.0632760423714028,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,15.6,7.75,0.7215,0.7555,14.8785,6.9945,2.12717134891701,0.486821686851724,0.0108899964191293,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,15.6,8.52,0.7215,0.7555,14.8785,7.7645,1.91622126344259,0.439275682428104,0.113227336337576,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,16,8.61,0.7215,0.7555,15.2785,7.8545,1.94519065503851,0.458417580312938,0.100489620523565,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.837516556,2.152385698,18.5,8.84,0.7215,0.7555,17.7785,8.0845,2.19908466819222,0.59858567127608,-0.0233122273696945,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.837516556,2.152385698,16,8.48,0.7215,0.7555,15.2785,7.7245,1.97792737394006,0.46644482781303,0.0832118878100613,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,56,29.1,0.7215,0.7555,55.2785,28.3445,1.95023725943305,1.66312218590365,0.353803799723734,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,58.7,28.6,0.7215,0.7555,57.9785,27.8445,2.08222449675879,1.86071597052129,0.120631225823734,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,22,12.4,0.7215,0.7555,21.2785,11.6445,1.82734338099532,0.5948807878145,0.233713635782249,3,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,60.6,29,0.7215,0.7555,59.8785,28.2445,2.1200056648197,1.95333805706081,0.0564721707100954,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.837516556,2.152385698,57,27.4,0.7215,0.7555,56.2785,26.6445,2.11219951584755,1.82984194167479,0.0661161603925906,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>10&<200,152,6,0.837516556,2.152385698,70.2,33.3,0.7215,0.7555,69.4785,32.5445,2.13487686091352,2.28060276283379,0.0351850527653668,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,65,33.8,0.7215,0.7555,64.2785,33.0445,1.94521024678842,1.92863883398361,0.422727770897903,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,71.1,37.4,0.7215,0.7555,70.3785,36.6445,1.92057471107533,2.08300897821614,0.524524909498318,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,63.2,33.8,0.7215,0.7555,62.4785,33.0445,1.89073824690947,1.81749233013618,0.533874274745328,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,73.7,36.4,0.7215,0.7555,72.9785,35.6445,2.04739861689742,2.305301985911,0.231074323238758,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>10&<200,152,6,0.837516556,2.152385698,71.8,34.6,0.7215,0.7555,71.0785,33.8445,2.10014921183649,2.29912718014169,0.109165487591585,1,NaN,NaN
en657,1',17-18-19-20',NaN,NaN,10/13/0020 15:20,10/14/0020 16:20,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>10&<200,152,6,0.837516556,2.152385698,74.2,37,0.7215,0.7555,73.4785,36.2445,2.02730069389838,2.29912718014169,0.279943676146884,1,NaN,NaN
en657,5',17-18-19-20',NaN,NaN,10/14/0020 10:05,10/15/0020 10:24,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.837516556,2.152385698,19,13.4,0.735,0.7615,18.265,12.6385,1.44518732444515,0.347425446609745,0.551899610080324,3,NaN,NaN
en657,5',17-18-19-20',NaN,NaN,10/14/0020 10:05,10/15/0020 10:24,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.837516556,2.152385698,20,14,0.735,0.7615,19.265,13.2385,1.45522528987423,0.372124669686951,0.569894934141943,3,NaN,NaN
en657,5',17-18-19-20',NaN,NaN,10/14/0020 10:05,10/15/0020 10:24,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.837516556,2.152385698,19.4,13,0.735,0.7615,18.665,12.2385,1.52510520080075,0.396823892764156,0.474038132500029,3,NaN,NaN
en657,5',17-18-19-20',NaN,NaN,10/14/0020 10:05,10/15/0020 10:24,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.837516556,2.152385698,12.7,7.26,0.735,0.7615,11.965,6.4985,1.8411941217204,0.337545757378863,0.124871766923896,1,NaN,NaN
