cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,9.85,5.31,0.7545,0.75,9.0955,4.56,1.99462719298246,0.280058315666666,0.0444202425884045,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,10,5.42,0.7545,0.75,9.2455,4.67,1.97976445396146,0.282528237974387,0.049777653922802,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,8.88,5.43,0.7545,0.75,8.1255,4.68,1.73621794871795,0.212752932781281,0.120264534901555,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,8.99,5.31,0.7545,0.75,8.2355,4.56,1.80603070175439,0.226954986050674,0.0975235722043968,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,b,b,>0&<200,152,6,0.837516556,2.152385698,9.68,5.75,0.7545,0.75,8.9255,5,1.7851,0.242392000473928,0.113395892349615,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,5.86,4.07,0.7545,0.75,5.1055,3.32,1.53780120481928,0.110251157010877,0.125992003823955,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,35.8,21.4,0.7545,0.75,35.0455,20.65,1.6971186440678,0.888894164519787,0.580509832841444,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,37.5,23.1,0.7545,0.75,36.7455,22.35,1.64409395973154,0.888894164519787,0.701477716401449,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,36.8,23.2,0.7545,0.75,36.0455,22.45,1.60559020044543,0.839495718365375,0.757991920412331,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,33.3,21.9,0.7545,0.75,32.5455,21.15,1.53879432624113,0.703649991440744,0.801332795202841,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.837516556,2.152385698,32.1,25.8,0.7545,0.75,31.3455,25.05,1.25131736526946,0.388734897206371,1.39376244583958,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,34.4,22.2,0.7545,0.75,33.6455,21.45,1.56855477855478,0.753048437595156,0.773281622617842,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,55.3,35.3,0.7545,0.75,54.5455,34.55,1.57874095513748,1.23468328760067,1.22381105181001,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,51.5,32.7,0.7545,0.75,50.7455,31.95,1.58827856025039,1.16058561836905,1.11289901677339,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,54.1,33.2,0.7545,0.75,53.3455,32.45,1.64392912172573,1.29025653952438,1.01880688490041,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,55.3,33.8,0.7545,0.75,54.5455,33.05,1.65039334341906,1.32730537414019,1.02445259742343,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,b,b,>0&<200,152,6,0.837516556,2.152385698,51.5,31.4,0.7545,0.75,50.7455,30.65,1.65564437194127,1.24085809336997,0.940121689638347,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,54.1,32.9,0.7545,0.75,53.3455,32.15,1.65926905132193,1.30878095683228,0.978935194023094,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,2.35,1.54,0.7545,0.75,1.5955,0.79,2.01962025316456,0.049738060471723,0.00647642659439673,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,2.59,1.67,0.7545,0.75,1.8355,0.92,1.99510869565217,0.0565303468179546,0.00893462546157726,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,2.95,1.95,0.7545,0.75,2.1955,1.2,1.82958333333333,0.0614701914333957,0.0239189028442545,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,3.6,2.13,0.7545,0.75,2.8455,1.38,2.06195652173913,0.0904917785491125,0.00770567987018528,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,2.2,1.55,0.7545,0.75,1.4455,0.8,1.806875,0.0398583712408407,0.0170676916109261,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,2.85,1.55,0.7545,0.75,2.0955,0.8,2.619375,0.0799946087413,-0.0230685458895332,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,6.67,3.56,0.7545,0.75,5.9155,2.81,2.10516014234875,0.191758593165656,0.00819420260117512,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,6.13,3.45,0.7545,0.75,5.3755,2.7,1.99092592592593,0.16520692835766,0.0269185337670534,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,5.97,3.49,0.7545,0.75,5.2155,2.74,1.90346715328467,0.152857316819057,0.0421144484482446,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,6.72,3.71,0.7545,0.75,5.9655,2.96,2.01537162162162,0.185583787396354,0.0250426451551828,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,8.09,3.49,0.7545,0.75,7.3355,2.74,2.6771897810219,0.283763199128247,-0.0887914338609457,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,8.85,3.58,0.7545,0.75,8.0955,2.83,2.86060070671378,0.325134397782567,-0.123758450444442,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,12.1,6.57,0.7545,0.75,11.3455,5.82,1.94939862542955,0.34118889278275,0.0729482144638533,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,11.5,5.99,0.7545,0.75,10.7455,5.24,2.0506679389313,0.33995393162889,0.0329117800501826,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,11.5,6.2,0.7545,0.75,10.7455,5.45,1.97165137614679,0.326986839513357,0.0608219636643043,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,10.7,6.4,0.7545,0.75,9.9455,5.65,1.76026548672566,0.265238781820343,0.13680153707026,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,8.7,5.51,0.7545,0.75,7.9455,4.76,1.66922268907563,0.196698437781097,0.142011636186916,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,10.5,5.38,0.7545,0.75,9.7455,4.63,2.1048596112311,0.315872189128615,0.0135873996259859,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,8,4.89,0.7545,0.75,7.2455,4.14,1.75012077294686,0.191758593165656,0.102833782092237,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,7.18,4.44,0.7545,0.75,6.4255,3.69,1.74132791327913,0.168911811819241,0.0936596530845339,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,7.75,4.64,0.7545,0.75,6.9955,3.89,1.79832904884319,0.191758593165656,0.0850443874510603,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,6.9,4.46,0.7545,0.75,6.1455,3.71,1.65646900269542,0.150387394511336,0.113607221963732,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,7.03,4.69,0.7545,0.75,6.2755,3.94,1.59276649746193,0.144212588742035,0.136148270802917,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,7.52,4.67,0.7545,0.75,6.7655,3.92,1.72589285714286,0.175704098165472,0.103233609808185,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,25.8,16.3,0.7545,0.75,25.0455,15.55,1.61064308681672,0.586328681824017,0.5201716648572,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,29.6,17,0.7545,0.75,28.8455,16.25,1.77510769230769,0.777747660672361,0.378562991004152,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,27.5,16.9,0.7545,0.75,26.7455,16.15,1.65606811145511,0.654251545286333,0.49494334853371,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,27.5,15.4,0.7545,0.75,26.7455,14.65,1.82563139931741,0.746873631825854,0.295584894147126,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,23.5,16,0.7545,0.75,22.7455,15.25,1.49150819672131,0.462832566437988,0.622320506673816,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,26.8,15.5,0.7545,0.75,26.0455,14.75,1.76579661016949,0.697475185671443,0.352099098158008,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,37,25.8,0.7545,0.75,36.2455,25.05,1.44692614770459,0.691300379902141,1.09119696314381,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,40.5,26.3,0.7545,0.75,39.7455,25.55,1.55559686888454,0.876544552981184,0.941531579347119,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,48.3,28.1,0.7545,0.75,47.5455,27.35,1.73840950639854,1.24703289913927,0.699126874605508,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,49,26.1,0.7545,0.75,48.2455,25.35,1.90317554240631,1.41375265491041,0.390091961704953,3,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,39.4,25.5,0.7545,0.75,38.6455,24.75,1.56143434343434,0.85802013567328,0.903129933803256,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,39.4,25.3,0.7545,0.75,38.6455,24.55,1.57415478615071,0.870369747211883,0.876548806551711,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,2.64,1.58,0.7545,0.75,1.8855,0.83,2.27168674698795,0.0651750748949766,-0.00611428468626851,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,2.66,1.67,0.7545,0.75,1.9055,0.92,2.07119565217391,0.0608527108564656,0.00461226142306625,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,2.75,1.64,0.7545,0.75,1.9955,0.89,2.24213483146067,0.0682624777796273,-0.00493223285703672,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,1.67,1.3,0.7545,0.75,0.9155,0.55,1.66454545454545,0.0225689150867967,0.016567753123793,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,b,b,>10&<200,152,6,0.837516556,2.152385698,2.08,1.64,0.7545,0.75,1.3255,0.89,1.48932584269663,0.0268912791253077,0.0364389657972828,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,dil,N,65%,b,c,>10&<200,152,6,0.837516556,2.152385698,2.02,1.34,0.7545,0.75,1.2655,0.59,2.14491525423729,0.0417108129716311,0.000272158381546881,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,5,2.8,0.7545,0.75,4.2455,2.05,2.0709756097561,0.135567860665013,0.0103051753926396,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,5.83,2.93,0.7545,0.75,5.0755,2.18,2.32821100917431,0.178791501050123,-0.0236679797790582,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,5.32,2.95,0.7545,0.75,4.5655,2.2,2.07522727272727,0.146065030472825,0.0104816423695335,1,NaN,NaN
en655,1',19-20-21',NA,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,4.9,2.84,0.7545,0.75,4.1455,2.09,1.98349282296651,0.126923132587991,0.0217962066122499,1,NaN,NaN
