cruise,cast,niskin,niskin_other_method,station,nearest_station,distance,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,light_level,size_fraction,replicate_bottle,replicate_chl,Chla,Chlad10,Chlau10,Chlad10per,Chlau10per,duration_incubation,dilution,k_dil,k_wsw_NoN,k_wsw_N
en657,12',15-16',NA',L11,,NaN,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.76888,-70.8767,25.776,20.17705,1,21.785761589404,1.61892193204037,15%,>10&<200,b,c,0.749600837707296,0.647222558052278,0.102378279655018,0.863422938576018,0.136577061423982,1.04513888887595,0.17131167797029,0.558711206547122,0.508016219856701,0.990719945334867
en657,12',15-16',NA',L11,,NaN,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.76888,-70.8767,25.776,20.17705,1,21.785761589404,1.61892193204037,15%,>0&<10,a,a,0.749600837707296,0.647222558052278,0.102378279655018,0.863422938576018,0.136577061423982,1.04513888887595,0.17131167797029,NaN,-0.566761667692166,NaN
en657,12',15-16',NA',L11,,NaN,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.76888,-70.8767,25.776,20.17705,1,21.785761589404,1.61892193204037,15%,>0&<10,a,b,0.749600837707296,0.647222558052278,0.102378279655018,0.863422938576018,0.136577061423982,1.04513888887595,0.17131167797029,NaN,-0.570068620170412,NaN
en657,12',15-16',NA',L11,,NaN,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.76888,-70.8767,25.776,20.17705,1,21.785761589404,1.61892193204037,15%,>0&<10,a,c,0.749600837707296,0.647222558052278,0.102378279655018,0.863422938576018,0.136577061423982,1.04513888887595,0.17131167797029,NaN,-0.542317262209228,NaN
en657,12',15-16',NA',L11,,NaN,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.76888,-70.8767,25.776,20.17705,1,21.785761589404,1.61892193204037,15%,>0&<10,b,a,0.749600837707296,0.647222558052278,0.102378279655018,0.863422938576018,0.136577061423982,1.04513888887595,0.17131167797029,0.750573305959907,0.0912076241427901,0.34506634702019
en657,12',15-16',NA',L11,,NaN,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.76888,-70.8767,25.776,20.17705,1,21.785761589404,1.61892193204037,15%,>0&<10,b,b,0.749600837707296,0.647222558052278,0.102378279655018,0.863422938576018,0.136577061423982,1.04513888887595,0.17131167797029,0.697293796488903,0.124640284677572,0.441261574390905
en657,12',15-16',NA',L11,,NaN,2020-10-15 16:52:43+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.76888,-70.8767,25.776,20.17705,1,21.785761589404,1.61892193204037,15%,>0&<10,b,c,0.749600837707296,0.647222558052278,0.102378279655018,0.863422938576018,0.136577061423982,1.04513888887595,0.17131167797029,0.706382303537113,0.110106172842624,0.358339502683023
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<200,a,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.06688570927254,0.0646000402026059,0.20392713137672
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<200,a,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.08225803520745,0.402286642810636,0.242054652664066
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<200,a,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,NaN,0.423134150496377,NaN
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<200,b,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.753392421989944,0.601363168624136,1.12278727505514
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<200,b,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.756076701015872,0.359177346839739,0.943159757127028
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<200,b,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.998649314735525,0.539495050554023,0.984181835801194
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>10&<200,a,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.814080980189907,NaN,1.38960602326557
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>10&<200,a,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,NaN,NaN,1.38960602326557
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>10&<200,a,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.758557898916681,NaN,1.37283835314954
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>10&<200,b,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.986390561651921,0.552256865151815,1.45166135273105
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>10&<200,b,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.916305993757727,0.61828896787164,1.20126246404992
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>10&<200,b,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.975060522438543,0.535011388425662,1.46272414947482
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<10,a,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.23431859346468,NaN,0.096033163747884
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<10,a,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,NaN,NaN,0.096033163747884
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<10,a,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.24228652818263,NaN,0.10802557574275
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<10,b,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.806889528937491,0.496357162558228,0.911404741811498
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<10,b,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.825468959923917,0.48264467359229,0.981558981039219
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,15%,>0&<10,b,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.810011262966855,0.499754797093607,0.90772139080599
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<200,a,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.03337568082366,0.659472652584017,NaN
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<200,a,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.929652339919,0.575336522971771,0.721830193042915
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<200,a,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.798031552107348,0.651384260604942,1.2481943830701
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<200,b,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.717793701092129,0.609883734582789,0.794463454106937
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<200,b,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.815823735435844,0.325520885619061,0.794463454106937
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<200,b,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.756076701015868,0.530320900675555,0.706617652214083
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>10&<200,a,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.00865592076355,1.10075752591206,1.0027799273712
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>10&<200,a,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.951989829547531,1.03082547813181,1.15688239759258
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>10&<200,a,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,NaN,0.810341158643688,NaN
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>10&<200,b,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.0827412752397,NaN,0.981192759460752
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>10&<200,b,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,1.01959727076496,NaN,1.21560987084994
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>10&<200,b,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.840679235846283,1.23812741263922,1.06809312732957
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<10,a,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.904881294929681,NaN,0.538672011052118
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<10,a,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.918890485620782,NaN,0.486244157540293
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<10,a,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,NaN,0.591325361667238,NaN
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<10,b,a,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.67285108231405,0.17115900931455,0.71964594032159
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<10,b,b,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.694193468241617,0.308964452258412,0.651705715711806
en657,12',21-22-23',NA',L11,,NaN,2020-10-15 16:56:16+00:00,2020-10-15 18:20:00+00:00,2020-10-16 19:25:00+00:00,39.7685266666667,-70.87608,3.207,21.1546333333333,1,21.785761589404,1.61892193204037,65%,>0&<10,b,c,0.368203668023444,0.309975249618932,0.0582284184045125,0.841858125104813,0.158141874895187,1.04513888887595,0.271619430935211,0.745555205935022,0.257947656213125,0.696917778293617
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<200,a,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.654597738360037,0.370841178300572,0.473668382200399
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<200,a,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.725712844147513,0.240638026052089,0.532868927992691
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<200,a,c,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.705172770038535,NaN,0.300644306364322
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<200,b,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.824729451689452,0.423598792614974,0.442675016149893
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<200,b,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.849681262699816,0.364042830810207,0.549955463409478
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<200,b,c,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.782481495388531,0.42999875762538,0.436357321401561
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>10&<200,a,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.70092680270652,0.0927484446462802,0.490097583056158
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>10&<200,a,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.664416193052933,0.101155039857263,0.601839444464141
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>10&<200,a,c,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,NaN,0.192991662077601,NaN
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>10&<200,b,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.924375523094759,0.3181021175954,0.410915834308541
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>10&<200,b,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,NaN,0.252166806551377,0.429071224768273
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>10&<200,b,c,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,NaN,0.31473992805563,0.515134783240881
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<10,a,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.69470621546988,0.25475982076443,0.426731867287727
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<10,a,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,NaN,0.252820454491939,0.391968258328647
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<10,a,c,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,NaN,0.230238297438015,NaN
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<10,b,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.800312295072187,0.428898116436849,0.495053271337302
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<10,b,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.775190956959566,0.444195982557057,0.490490902969808
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,15%,>0&<10,b,c,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.872039512151781,0.429709230624181,0.467355900959538
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,65%,>0&<200,a,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.73078149095257,0.479751485773033,0.315090466431862
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,65%,>0&<200,a,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.73078149095257,0.300644306364323,NaN
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,65%,>0&<200,a,c,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,0.494779862005792,0.503714281522532,0.370841178300572
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,65%,>0&<200,b,a,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,NaN,NaN,0.442675016149893
en657,15',21-22-23',NA',L8,,NaN,2020-10-16 12:04:15+00:00,2020-10-16 12:50:00+00:00,2020-10-17 13:15:00+00:00,40.12904,-70.7675,2.96633333333333,20.5042333333333,1,20.6132653061225,2.33135597897522,65%,>0&<200,b,b,0.61432113464485,0.483487291736302,0.130833842908548,0.78702695458429,0.21297304541571,1.01736111112405,0.185834184912804,NaN,0.417156883700015,0.467547397488387
