cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,duration_incubation,dilution,k_dil_HL,k_wsw_NoN_HL,k_wsw_N_HL,k_dil_LL,k_wsw_NoN_LL,k_wsw_N_LL,k_dil_HL_u10um,k_wsw_NoN_HL_u10um,k_wsw_N_HL_u10um,k_dil_LL_u10um,k_wsw_NoN_LL_u10um,k_wsw_N_LL_u10um,k_dil_HL_d10um,k_wsw_NoN_HL_d10um,k_wsw_N_HL_d10um,k_dil_LL_d10um,k_wsw_NoN_LL_d10um,k_wsw_N_LL_d10um,k_dil_HL_10um_sf,k_wsw_NoN_HL_10um_sf,k_wsw_N_HL_10um_sf,k_dil_LL_10um_sf,k_wsw_NoN_LL_10um_sf,k_wsw_N_LL_10um_sf,k_dil_HL_no_mesh,k_wsw_NoN_HL_no_mesh,k_wsw_N_HL_no_mesh,k_dil_LL_no_mesh,k_wsw_NoN_LL_no_mesh,k_wsw_N_LL_no_mesh
en608,19',21-22-23',NA,2018-02-03 18:20:36+00:00,2018-02-03 20:00:00+00:00,2018-02-04 20:00:00+00:00,0,0,0,1,0.174423076923077,0.205826413507235,0.234072621846399,0.185065042739701,0.466216343671007,0.109199291964988,NaN,0.458254736756653,NaN,0.432513020330239,NaN,NaN,NaN,-1.21194097397511,NaN,-0.829906117675347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,19',21-22-23',NA,2018-02-03 18:20:36+00:00,2018-02-03 20:00:00+00:00,2018-02-04 20:00:00+00:00,0,0,0,1,0.174423076923077,0.381717079970896,0.242730684589513,0.119003292061608,0.523813835454343,0.161969327945056,0.0741079721537181,NaN,NaN,0.481838086892739,NaN,NaN,NaN,NaN,NaN,-1.20146967410782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,19',21-22-23',NA,2018-02-03 18:20:36+00:00,2018-02-03 20:00:00+00:00,2018-02-04 20:00:00+00:00,0,0,0,1,0.174423076923077,0.348927257147907,0.251314428280904,-0.0166208812360402,0.438158390875849,0.13353139262452,0.203165084383322,0.547347279950106,NaN,0.573739449176559,NaN,NaN,NaN,NaN,NaN,-3.50405476710169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,5',17-18-19-20',NA,2018-02-01 09:33:26+00:00,2018-02-01 11:00:00+00:00,2018-02-02 11:00:00+00:00,0,0,0,1,0.228260869565218,0.226313126075489,0.319770387003283,0.335436503747681,0.378653850657507,0.343178477901297,NaN,NaN,NaN,0.196826242996836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,5',17-18-19-20',NA,2018-02-01 09:33:26+00:00,2018-02-01 11:00:00+00:00,2018-02-02 11:00:00+00:00,0,0,0,1,0.228260869565218,0.0157483569681395,0.0699585886069121,0.457241377631885,0.389464766761723,0.246067191216147,0.109698917256423,-0.0362661779843953,NaN,0.1391971301602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,5',17-18-19-20',NA,2018-02-01 09:33:26+00:00,2018-02-01 11:00:00+00:00,2018-02-02 11:00:00+00:00,0,0,0,1,0.228260869565218,0.119545150649783,0.144790237067696,0.358484899183971,0.275705881405065,0.169559305180103,0.144790237067696,-0.0391111301166265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,5',17-18-19-20',NA,2018-02-01 09:33:26+00:00,2018-02-01 11:00:00+00:00,2018-02-02 11:00:00+00:00,0,0,0,1,0.228260869565218,0.147324714756858,0.390866308687013,0.348306694268216,0.299516530098784,0.223143551314211,0.237532288766311,0.2170979159727,NaN,0.101782694309941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,5',17-18-19-20',NA,2018-02-01 09:33:26+00:00,2018-02-01 11:00:00+00:00,2018-02-02 11:00:00+00:00,0,0,0,1,0.228260869565218,0.226313126075489,0.319770387003283,0.254529865134881,0.378653850657507,0.211481611566366,0.319770387003283,0.155715013349242,NaN,0.0988458346366324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,5',17-18-19-20',NA,2018-02-01 09:33:26+00:00,2018-02-01 11:00:00+00:00,2018-02-02 11:00:00+00:00,0,0,0,1,0.228260869565218,0.187598613894799,0.234671056485278,0.295801196890287,0.529694108070371,0.20264502976587,0.268477092615732,0.183462458229745,NaN,0.0319515998066009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,8',20-21-22-23',NA,2018-02-01 19:31:38+00:00,2018-02-01 20:30:00+00:00,2018-02-02 20:50:00+00:00,0,0,0,1.01388888887595,0.200103519668737,0.194762492624916,0.238295948209671,0.325717828150479,0.136537639554832,0.131702195466963,0.316872016660518,0.504442339116269,NaN,0.366473644705209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,8',20-21-22-23',NA,2018-02-01 19:31:38+00:00,2018-02-01 20:30:00+00:00,2018-02-02 20:50:00+00:00,0,0,0,1.01388888887595,0.200103519668737,0.242585101846739,0.240698632393912,0.307946151490075,0.124468539495946,0.250251262707479,0.257355504970201,0.500750626622029,NaN,0.222900776185809,NaN,NaN,NaN,NaN,NaN,0.00390614914468944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,8',20-21-22-23',NA,2018-02-01 19:31:38+00:00,2018-02-01 20:30:00+00:00,2018-02-02 20:50:00+00:00,0,0,0,1.01388888887595,0.200103519668737,0.307435775608117,0.204028930565962,0.211472749822874,0.213431214704023,0.338839547672537,0.216404266946263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,8',20-21-22-23',NA,2018-02-01 19:31:38+00:00,2018-02-01 20:30:00+00:00,2018-02-02 20:50:00+00:00,0,0,0,1.01388888887595,0.200103519668737,-0.0128393035399884,0.254993105350052,0.115488657155693,0.0443972913264588,0.218860809610629,0.312419181242299,0.498281785858922,NaN,0.0746012852448523,NaN,NaN,NaN,NaN,NaN,0.76440300649687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,8',20-21-22-23',NA,2018-02-01 19:31:38+00:00,2018-02-01 20:30:00+00:00,2018-02-02 20:50:00+00:00,0,0,0,1.01388888887595,0.200103519668737,-0.0268960930595991,0.264408941728497,0.110024369661866,0.0341002409186399,0.310185202099513,0.221311249057122,0.612526864186526,NaN,0,NaN,NaN,NaN,NaN,NaN,0.977614066908408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,8',20-21-22-23',NA,2018-02-01 19:31:38+00:00,2018-02-01 20:30:00+00:00,2018-02-02 20:50:00+00:00,0,0,0,1.01388888887595,0.200103519668737,0.104019264415992,0.191496343012703,0.0822393951190187,0.144502431450815,0.381359121687717,0.287562619295072,0.503213302982312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
