cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,light_level,size_fraction,replicate_bottle,replicate_chl,Chla,Chlad10,Chlau10,Chlad10per,Chlau10per,duration_incubation,dilution,k_dil,k_wsw_NoN,k_wsw_N
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>10&<200,a,a,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,1.19188759092765,0.438926985449819,1.1600330971389
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>10&<200,a,b,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,1.12326685023205,0.715674982113891,1.26505029177158
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>10&<200,a,c,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,1.23817072393678,0.513506590519246,1.03768590226256
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>10&<200,b,a,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.131384002829106,0.37303630178598,1.17976841587633
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>10&<200,b,b,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.306612519931831,0.377889502284865,0.832863048124962
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>10&<200,b,c,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.745570881039526,NaN,0.694735462902128
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<10,a,a,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.150983842575751,0.304164547061775,0.509214354933286
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<10,a,b,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.186671572018823,0.220283063081073,0.461266532523614
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<10,a,c,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.124689602043065,NaN,0.556755299702286
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<10,b,a,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.271454535830024,0.249841865322617,0.65503724989577
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<10,b,b,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.238715836444585,0.248627536090216,0.758723853880038
en655,1',19-20-21',NA',L1,2020-07-25 15:58:10+00:00,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,41.20243,-70.88045,2.329,22.0839333333333,1,25.190553633218,2.03180160153041,65%,>0&<10,b,c,0.483723992624125,0.396319616959663,0.0874043756644617,0.81930940578261,0.18069059421739,1,0.252388145437525,0.117559447058471,0.368703068199347,0.788905785573282
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<200,a,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.944160421711923,0.934626179866126,0.818192121393512
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<200,a,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.31487208848459,0.449833061105272,0.694473368897585
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<200,a,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.977408321964431,0.930152681794261,0.312588994230243
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<200,b,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.08305464938904,0.675523629501502,1.05525760224266
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<200,b,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.12926132553457,NaN,1.30142950469255
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<200,b,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.19491044669169,0.86221137316212,0.766974105778013
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>10&<200,a,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,NaN,0.594224632358204,1.12028030593328
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>10&<200,a,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.58087883454389,0.489269998049687,1.17144693139917
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>10&<200,a,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.53912741304134,0.949539091498163,1.34799590135979
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>10&<200,b,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.78293775286759,0.755573089290043,1.08986166102292
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>10&<200,b,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.31986203594498,0.744848233703839,0.922667516047379
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>10&<200,b,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.68684441292849,1.0585193500757,NaN
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<10,a,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,NaN,0.830861929617077,0.496862137037715
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<10,a,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.02270318458726,0.846522276463845,0.477601321154486
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<10,a,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.03031285070963,0.761520314992155,NaN
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<10,b,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.03421119747254,1.29359472113566,1.05883398096996
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<10,b,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.11475628970938,1.29485382850606,1.08999101614219
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,15%,>0&<10,b,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.05460773938785,1.25115837458773,1.18800363241991
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<200,a,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.970843860639743,0.743965258052674,0.282246559317361
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<200,a,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.909805901179797,0.796308945849161,0.841251098415543
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<200,a,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.524770719798116,0.1542582324538,1.0891158372957
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<200,b,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.0740257873957109,0.536522973866658,NaN
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<200,b,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.829942969583289,0.857412024425919,1.16206234271168
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<200,b,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.6667227943543,0.863806210195493,0.773951795647499
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>10&<200,a,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,NaN,0.630985480656401,1.30504286113286
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>10&<200,a,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.1925756204848,0.642953824172188,0.895077684918795
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>10&<200,a,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.65271707123983,0.797391792688135,0.817682530803801
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>10&<200,b,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.41147494320968,NaN,1.21337180278414
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>10&<200,b,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.98757621460131,NaN,0.895077684918795
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>10&<200,b,c,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,1.92554455388005,0.744848233703839,0.931702655257283
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<10,a,a,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,NaN,NaN,0.647120304535478
en655,12',21-22-23',NA',L10,2020-07-27 10:52:26+00:00,2020-07-27 11:30:00+00:00,2020-07-28 10:45:00+00:00,39.9242,-70.8921066666667,2.59933333333333,23.9104,1,26.1938571428571,2.80849685831667,65%,>0&<10,a,b,0.173223884514803,0.144490455001653,0.0287334295131493,0.834125475285171,0.165874524714829,0.96875,0.218155893536122,0.769840693842408,NaN,0.767130426977658
